train_loss,val_loss,train_mae,val_mae,train_rmse,val_rmse,train_r2,val_r2,train_smape,val_smape,learning_rate
0.18077290776584828,0.14967131428420544,1975.536376953125,2155.44775390625,2506.744402606696,2542.5125368422473,-2.9026951789855957,-2.55267333984375,142.27586,200.0,0.0001
0.12520038003900222,0.20493090152740479,1605.3377685546875,2620.67919921875,2072.5257537603725,2944.240818954863,-1.66774582862854,-3.7640433311462402,117.40848,200.0,0.0001
0.09030187110017453,0.3062801696360111,1396.4366455078125,3289.089599609375,1770.2547839223596,3542.0060700117383,-0.9463284015655518,-5.894895553588867,104.2786,200.0,0.0001
0.0856101933334555,1.4456895887851715,1315.6744384765625,6582.60205078125,1708.1789279814923,6709.661392350586,-0.8122215270996094,-23.741743087768555,93.192856,131.77486,0.0001
0.07467933930456638,0.17344420589506626,1242.4432373046875,2421.5986328125,1604.378462208964,2703.548871391083,-0.5986677408218384,-3.0169601440429688,83.43824,200.0,0.0001
0.06781381980649062,0.5176356509327888,1188.577392578125,3712.5439453125,1519.7220140538861,3920.040688564342,-0.4344085454940796,-7.4452056884765625,81.37663,108.13467,0.0001
0.06341851382915463,0.16057800874114037,1119.0938720703125,1866.44140625,1480.1841946190345,2109.824518769274,-0.3607429265975952,-1.4463677406311035,76.99394,82.52997,0.0001
0.05160788124028061,0.019119839183986187,1017.0390014648438,586.2860107421875,1315.2744960653652,724.1075541658159,-0.07442820072174072,0.711838960647583,71.936035,46.919796,0.0001
0.050236303093177934,0.4423213005065918,1005.9988403320312,3604.63818359375,1300.1428286922942,3682.012357393712,-0.04984855651855469,-6.450742244720459,74.710556,109.53895,0.0001
0.0490782237611711,1.0227531641721725,1044.5888671875,5733.00732421875,1300.50643981489,5767.463567288483,-0.05043590068817139,-17.28095245361328,76.1151,128.84474,0.0001
0.04553347845960941,0.014044142328202724,996.8677978515625,479.3338623046875,1252.7179950012692,606.7572105051574,0.02534431219100952,0.7976706027984619,76.58663,35.336018,0.0001
0.0378070228200938,0.046214606845751405,902.1131591796875,1221.4803466796875,1135.1760326046353,1416.1260537113212,0.19966650009155273,-0.10213017463684082,66.547356,106.286,0.0001
0.03203763939174158,0.5906250774860382,816.829345703125,4246.525390625,1041.1661730963026,4315.520130876463,0.32673710584640503,-9.235177040100098,64.23434,116.2938,0.0001
0.034370627852955034,0.017098307522246614,860.4625244140625,672.56396484375,1089.9630154275878,862.6414739044258,0.26214998960494995,0.5910316109657288,66.80543,39.37115,0.0001
0.030977536624829684,0.05868745408952236,806.8914184570312,1239.55224609375,1028.6975989084451,1380.8949996288638,0.34276604652404785,-0.04797375202178955,64.244995,65.19379,0.0001
0.0327498742179679,0.010112133575603366,819.9703979492188,430.6651611328125,1062.6873952390704,559.7275285797546,0.29861634969711304,0.8278201222419739,64.05878,34.984962,0.0001
0.03073763444886676,0.029449219815433025,786.6677856445312,882.0843505859375,1019.2726879986533,996.6796125134697,0.3547540307044983,0.4540659189224243,60.466343,58.159645,0.0001
0.029706675093621016,0.020060245413333178,781.0225830078125,566.891845703125,996.1206628717226,690.6584946628833,0.38373368978500366,0.7378464341163635,61.55119,44.445267,0.0001
0.029168824798294475,0.016414934303611517,788.6670532226562,662.1768188476562,999.6551280316627,759.3219425908882,0.37935250997543335,0.683130145072937,65.08733,48.285675,0.0001
0.025465683845270957,0.11160449869930744,721.0474243164062,1445.1290283203125,939.6245925900407,1707.17236973892,0.4516557455062866,-0.6017097234725952,57.222767,73.4306,0.0001
0.02936192848054426,0.01226525823585689,763.192626953125,584.5368041992188,997.5196113360379,704.363719962918,0.38200145959854126,0.7273390293121338,55.930424,64.66306,0.0001
0.023234780146075145,0.11425523832440376,690.3303833007812,1977.6595458984375,893.2562622226613,2148.158746461723,0.5044394731521606,-1.5360734462738037,57.14155,177.15874,0.0001
0.026416712141196643,0.03770794300362468,760.1005859375,795.1741333007812,945.5658028397601,959.961132025667,0.4446994662284851,0.49355024099349976,59.317184,55.159515,0.0001
0.02288614196835884,0.009172183810733259,655.3838500976562,482.2249755859375,878.4181805950967,601.380832958617,0.5207664966583252,0.8012403249740601,54.34492,41.131226,0.0001
0.024410328594967723,0.026585841784253716,713.1340942382812,727.600341796875,916.9224680964035,865.2231648540161,0.47783249616622925,0.5885800123214722,51.573296,47.21067,0.0001
0.02572153724863061,0.04030347429215908,715.959228515625,1020.90087890625,943.1658125695609,1219.3126137295553,0.4475148320198059,0.1829301118850708,57.758377,50.23377,0.0001
0.020727775325732573,0.01638168259523809,657.2477416992188,615.1145629882812,837.9684510767694,732.8773771921194,0.5638861060142517,0.7048166990280151,52.458286,48.554283,0.0001
0.022169918553637608,0.7876261919736862,652.0963745117188,4960.57666015625,864.1645531957441,5007.725232078933,0.536192774772644,-12.781930923461914,52.87177,122.672485,0.0001
0.021032385528087616,0.038069785106927156,662.2974243164062,951.9880981445312,851.8211373287235,1055.8389436841207,0.5493478775024414,0.3873330354690552,51.97703,59.338345,0.0001
0.02075492191527571,0.010171393514610827,645.4365234375,490.5150451660156,845.8349794729467,558.1970978068589,0.5556595921516418,0.8287603855133057,50.790195,40.522102,0.0001
0.021894498728215694,0.024857808370143175,658.9111938476562,747.8690795898438,862.5857928345447,883.7235144546058,0.5378859043121338,0.5707978010177612,50.57206,57.77001,0.0001
0.01902024883643857,0.00768985238391906,622.91845703125,365.38018798828125,809.8685464320738,473.50998207535184,0.592644453048706,0.876778244972229,48.320786,26.781332,0.0001
0.019758080548074628,0.008943322813138366,628.5186157226562,441.5477600097656,828.6427155294373,531.1133647819456,0.573539137840271,0.8449743986129761,50.422417,33.73625,0.0001
0.020180815548103834,0.011559938313439488,622.796142578125,461.73175048828125,835.5793648720629,581.8065346401671,0.566369354724884,0.8139685988426208,48.329987,37.760586,0.0001
0.025061683795814003,0.016773484647274017,697.5194702148438,627.5200805664062,931.9068153522647,746.2942197953834,0.46062660217285156,0.6939098834991455,51.46101,42.009617,0.0001
0.02316604173808758,0.010586804593913257,682.1529541015625,493.0879211425781,897.6826415833159,635.8266027385139,0.49951595067977905,0.7778192162513733,50.613945,31.540289,0.0001
0.01904577113288854,0.017274398123845458,625.981689453125,605.1239624023438,810.9131812345881,719.8415841350095,0.5915929079055786,0.7152242660522461,50.255238,42.22587,0.0001
0.019834244357688085,0.09810470975935459,611.688232421875,1676.26123046875,829.2265974991395,1853.2198331552574,0.5729379653930664,-0.8874825239181519,44.27973,73.47034,0.0001
0.019354729746867503,0.06548244412988424,609.5958251953125,1047.58056640625,815.8167303383769,1352.2536282073715,0.5866386890411377,-0.004952192306518555,47.834934,62.41332,0.0001
0.01853704051713326,0.031411767937242985,621.5310668945312,846.7678833007812,797.8255605080599,962.8517214504006,0.604669451713562,0.49049562215805054,48.310387,56.325893,0.0001
0.01869739656935313,0.022953627165406942,603.1484375,712.755615234375,803.6526768449166,815.4742101991944,0.598873496055603,0.6345318555831909,45.835182,50.138794,0.0001
0.018236865239617015,0.029623675625771284,598.1923828125,797.44580078125,785.1782440949316,923.0599249236205,0.6171037554740906,0.5317380428314209,44.143898,52.23712,0.0001
0.01897830393032304,0.039861274883151054,604.7313842773438,1038.1826171875,808.1759554700944,1174.3835617037562,0.5943454504013062,0.24203521013259888,45.419502,53.880806,5e-05
0.01812869350292853,0.015010036528110504,605.0950317382812,618.3115844726562,789.300639807165,734.1187318819756,0.6130726337432861,0.7038159370422363,46.217796,39.4752,5e-05
0.016939950674506172,0.03609488531947136,560.0126342773438,901.53564453125,751.7327899593046,1018.960714404633,0.6490287184715271,0.4293839931488037,42.549915,59.187965,5e-05
0.015280862588302366,0.006791610212530941,560.3697509765625,403.67144775390625,726.7917084694899,518.2617581878872,0.6719315052032471,0.8523860573768616,43.186424,32.926483,5e-05
0.019067256012931466,0.023374443873763084,588.16015625,721.960693359375,804.2693500936114,823.5261835545971,0.5982576608657837,0.6272789835929871,43.725887,53.276165,5e-05
0.015861217680919384,0.022755553480237722,562.4884033203125,641.9638061523438,731.3329440138739,764.2372013975765,0.6678189635276794,0.6790144443511963,45.31932,49.13117,5e-05
0.015300081726828856,0.006823203759267926,553.7115478515625,396.87164306640625,720.3326054677797,520.3341174187985,0.677736759185791,0.851203203201294,43.251347,30.457739,5e-05
0.015547470888122916,0.006581740628462285,556.3296508789062,383.1265869140625,729.0644261654795,506.7325169653118,0.6698765754699707,0.8588806390762329,43.45193,27.648977,5e-05
0.016011345283394412,0.006595007493160665,551.1094970703125,389.1812744140625,738.3829460381652,496.2535894076737,0.6613836288452148,0.8646568059921265,43.15353,30.85091,5e-05
0.013804908459340888,0.0154872911516577,514.2373046875,603.760009765625,686.2714705202308,692.9595947816871,0.7074928283691406,0.7360966205596924,40.347614,44.965466,5e-05
0.016935864130833318,0.004892678000032902,573.945556640625,363.7328796386719,757.119087396428,449.02877830936404,0.6439811587333679,0.8891903758049011,45.938805,31.594198,5e-05
0.014546149160846003,0.004339770879596472,552.622314453125,334.6163330078125,710.7069983474203,407.15057871750594,0.6862919330596924,0.9088956117630005,42.31714,25.646502,5e-05
0.01529484786026712,0.008884952869266272,544.8381958007812,417.8074951171875,721.7966515923997,620.2670291898482,0.6764254570007324,0.7885603308677673,42.114758,31.597878,5e-05
0.017016735426815494,0.008640863001346588,549.336669921875,434.38031005859375,755.2097804583836,591.5374829628297,0.6457745432853699,0.8076936602592468,39.33336,29.689144,5e-05
0.016521275525779595,0.004041618143673986,575.4397583007812,317.00360107421875,756.4077934553557,397.87943761270196,0.6446497440338135,0.9129974246025085,41.926846,24.105276,5e-05
0.018108093811731254,0.011142921284772456,578.8732299804688,550.7969360351562,787.4847220740222,672.845543196951,0.6148509383201599,0.7511945962905884,40.91727,49.127525,5e-05
0.017514236537473544,0.005174059071578085,575.6810913085938,341.40655517578125,779.1926510818746,447.85052612450954,0.6229193210601807,0.8897711634635925,41.786846,24.523205,5e-05
0.01497519899359239,0.005374067346565425,543.4739379882812,384.9360046386719,716.7857507651781,465.51329196919824,0.6809026002883911,0.8809050917625427,41.597908,32.262917,5e-05
0.015886032155581882,0.004619608051143587,554.5961303710938,343.40509033203125,740.9551268464238,420.0641134100841,0.6590204238891602,0.9030249118804932,42.029575,26.897514,5e-05
0.015464839758351445,0.006377617799444124,541.7266845703125,421.9820556640625,730.1278141531111,526.5672143705873,0.6689127683639526,0.8476169109344482,39.81911,29.534739,5e-05
0.013963787866357182,0.004551894846372306,514.8764038085938,354.29376220703125,691.6416386034027,418.7292905326782,0.7028971314430237,0.9036402106285095,39.217537,29.501408,5e-05
0.01517662698669093,0.0052664969698525965,550.3544921875,370.326416015625,727.1404609839835,468.2203507698058,0.6716166138648987,0.8795159459114075,40.949146,29.726896,5e-05
0.015128026184226786,0.007898288080468774,541.8099365234375,439.1583251953125,723.1274092440418,563.1063953641443,0.6752313375473022,0.8257350921630859,39.123436,28.620958,5e-05
0.014863281610554882,0.005862646969035268,547.3968505859375,379.1217041015625,715.4446388435656,466.6067000161914,0.6820955276489258,0.8803449273109436,40.889233,28.31763,5e-05
0.014969376198548292,0.005891089327633381,536.1978149414062,376.8123474121094,720.6879959455409,474.2222744926687,0.6774187088012695,0.876407265663147,39.961033,27.35523,5e-05
0.01397275849012658,0.007985610165633261,524.5382690429688,435.7921142578125,691.6005440281261,571.0003557354408,0.7029324769973755,0.8208149075508118,39.24673,33.57296,2.5e-05
0.01215510057850874,0.005966670752968639,483.5035400390625,396.38043212890625,642.1114583933229,490.91582145007305,0.7439260482788086,0.8675526976585388,36.604954,28.438007,2.5e-05
0.012759690588739301,0.006088090944103897,497.1458435058594,406.0865173339844,656.346564324062,493.65790280314565,0.7324463129043579,0.866068959236145,37.52183,31.435823,2.5e-05
0.012663995863736741,0.005519654689123854,502.062255859375,381.1051025390625,661.2176031761405,473.4028741463237,0.7284602522850037,0.876833975315094,36.63982,27.738432,2.5e-05
0.014026664263967956,0.004083406354766339,523.1665649414062,326.487060546875,689.1817612212326,400.5449022893688,0.7050067186355591,0.9118278622627258,38.723316,26.167372,2.5e-05
0.015178187068418733,0.004733565670903772,542.1643676757812,339.19390869140625,718.5571697853972,446.99454694660426,0.6793234348297119,0.8901921510696411,41.64625,24.593714,2.5e-05
0.0145974385086447,0.006115271593444049,528.34375,390.7549743652344,707.423670794242,496.37459078300935,0.6891837120056152,0.8645907640457153,38.753704,28.14817,2.5e-05
0.014109945839403995,0.004359220823971555,530.7620239257812,331.3158874511719,697.4783822814869,424.20858298129707,0.6978614926338196,0.9011018872261047,38.725082,24.986313,2.5e-05
0.014836888394451566,0.0048230789543595165,544.7684936523438,349.05621337890625,719.6662420872609,447.64454718559904,0.6783327460289001,0.8898725509643555,40.738316,26.415474,2.5e-05
0.013019264309800096,0.007191111275460571,511.4711608886719,432.60980224609375,670.9532165136404,542.1340067271191,0.7204052209854126,0.8384740352630615,37.920166,29.949356,2.5e-05
0.014197148166463844,0.005329196836100891,515.9844360351562,367.2026672363281,691.9496459280834,470.28355807959093,0.702632486820221,0.8784517645835876,38.412132,25.300413,2.5e-05
0.0111242549693478,0.004583839443512261,471.04864501953125,349.760498046875,621.1843778219153,436.0486462253954,0.760345458984375,0.8955041766166687,36.87147,26.978323,1.25e-05
0.013793626567348838,0.004697432246757671,503.2526550292969,349.59063720703125,687.640690150023,443.26378292163685,0.706324577331543,0.8920174837112427,37.204243,25.924835,1.25e-05
0.013657823820332331,0.00457042152993381,513.5921020507812,340.07647705078125,687.4322921204677,435.85653818085603,0.7065024375915527,0.8955962061882019,38.888653,24.353413,1.25e-05
0.01253242727502116,0.004924551118165255,494.1642761230469,356.1063537597656,648.7496146434308,448.60702806019435,0.7386040687561035,0.889398455619812,38.036404,25.698912,1.25e-05
0.014159238165510553,0.004753880144562572,525.4691162109375,354.9477233886719,693.014835699785,438.20004706754656,0.7017162442207336,0.8944705128669739,39.59917,26.916954,1.25e-05
0.011887758554491614,0.004977291508112103,482.5170593261719,340.4208984375,632.3029090159241,459.3458324073486,0.7516895532608032,0.8840398788452148,36.010147,25.267183,1.25e-05
0.012822243900570487,0.005048283725045621,489.1070251464844,341.722412109375,662.7089057421819,450.19473217153484,0.7272340059280396,0.8886141777038574,37.19333,25.593658,1.25e-05
0.01317790589694466,0.004184884775895625,515.3799438476562,318.0057373046875,670.181785040447,408.5487654491199,0.7210477590560913,0.9082688689231873,38.13608,23.587454,1.25e-05
0.01229116422057684,0.004738205054309219,478.8979187011719,353.32965087890625,643.5956368326312,439.7212540348715,0.7427408695220947,0.8937365412712097,36.84378,25.771526,1.25e-05
0.011858804450769509,0.004234934051055461,479.7446594238281,327.6179504394531,641.0522843341251,413.4976382943438,0.7447701692581177,0.9060330390930176,36.88325,24.079742,1.25e-05
0.013088776330862726,0.004413761111209169,504.2747802734375,336.2637634277344,674.1318954774355,419.14011678673756,0.7177497744560242,0.9034510850906372,37.519726,25.608196,1.25e-05
0.013037444591256124,0.004543302959064022,510.2132568359375,332.3315734863281,667.903529710691,430.56078984273523,0.7229411602020264,0.8981178402900696,38.048763,24.978851,6.25e-06
0.01190683207408126,0.004912596341455355,469.0610656738281,340.084228515625,640.7709224051915,449.1083353434893,0.7449941635131836,0.8891510963439941,35.5582,25.32223,6.25e-06
0.011020266791872148,0.004873910336755216,455.14752197265625,354.3955383300781,616.1237953934258,443.8296935480996,0.7642343044281006,0.8917415738105774,34.158375,25.4743,6.25e-06
0.01360891669589494,0.004530918085947633,503.33416748046875,331.4644470214844,683.0024707129543,430.9062579320472,0.7102729082107544,0.8979542851448059,36.489384,24.62755,6.25e-06
0.01343468455265143,0.004638615209842101,496.6374206542969,335.0996398925781,664.8938120106097,441.82372404048203,0.7254325151443481,0.8927179574966431,36.733753,24.972641,6.25e-06
0.013989941782451101,0.005364873388316482,517.0001220703125,375.666748046875,696.051565079772,474.42425633603517,0.6990964412689209,0.8763019442558289,37.934093,26.461905,6.25e-06
0.013653804664500058,0.005200513522140682,496.2037353515625,355.2113037109375,688.3495432917784,465.80112440826076,0.7057187557220459,0.880757749080658,36.94113,25.644764,6.25e-06
0.01240009960851499,0.004541209549643099,504.2628479003906,328.6927490234375,654.116651485039,434.06697711873915,0.7342612147331238,0.8964517712593079,38.37655,24.652977,6.25e-06
